codigo,descripcion,familia,desc_familia,grupo_articulo,categoria,color,tipo,unidad,activo
7700149333542,Calco 200 Izq Blanca TTR Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149487733,Ramal Electrico 200TTR ABS Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487757,Clip Ramal 2 200TTR ABS Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487764,Clip Ramal 1 200TTR ABS Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487771,Suspen Del Izq 200TTR ABS Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487788,Abrazadera Ramal 200TTR ABS Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487795,Platina Mang Freno 2 200TTR Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487801,Platina Mang Freno 1 200TTR Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487818,Clip Manguera 200TTR ABS Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487825,Calipper Del 200TTR ABS Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487849,Velocimetro 200TTR ABS Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149487856,Platina Spte Valvula SAI Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149546669,Motor 200TTR ABS V4 VIN Mp,1631000002,Materia Prima Motor,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149618410,Tijera 200TTR V3 Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7701023042536,Caja Filtro Aire 200TTR-X Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7701023043281,Buje 25x17x20 Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7701023089425,50G Cable Clutch 180TTR Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7701023100151,50P Tensor Cadena TTX 2016 Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7701023417815,Banda 200 TTR Mp,1631000009,Partes Pequeñas,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7705946575850,50P Plat Posapi Del Der TTR Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7705946962957,10P Sprocket 40T 200TTR CKD Mp,1631000000,Ckd,203002,Ckd,BLANCO NEGRO,CRUDO,UND,True
7700149333412,Calco 200 Der Negro TTR Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149333566,Calco 200 Izq Negro TTR Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149610247,Guardabarro Negro TTR  Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149450942,Calco TT Sup Izq B 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149451024,Calco TT Inf Der B 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149451048,Calco TT Sup Der B 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149451055,Calco TT Izq B 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149451062,Calco TT Der  B 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149451109,Calco TT Inf Izq B 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149548618,Calco Tanque V2 Izq 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149548625,Calco Tanque V2 Der 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149715812,Calco Cola Der Bla C 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149715829,Calco Cola Izq Bla C 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149715836,Calco 200 Der Bla C 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149715843,Calco 200 Izq Bla C 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,BLANCO NEGRO,CRUDO,UND,True
7700149451116,Calco Cola Der Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451123,Calco TT Inf Der Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451130,Calco TT Sup Izq Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451147,Calco TT Sup Der Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451154,Calco TT Izq Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451161,Calco TT Der  Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451178,Calco 200 Izq Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451192,Calco Cola Izq Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451208,Calco TT Inf Izq Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149451277,Calco 200 Der Gri 200DS+ Mp,1632000000,Integracion Nacional,203002,Integración Nacional,GRIS VERDE,CRUDO,UND,True
7700149625654,Cadena O-ring AK200DS+ Mp,1631000000,Ckd,203002,Ckd,GRIS VERDE,CRUDO,UND,True
7700149023689,Anclaje Guardabarro Der CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149023696,Anclaje Guardabarro Izq CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149082297,15G Kit Switch AK200CR3 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149107419,Cauchos Campana CR4 V2 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149122832,Calco Info moto 125CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149181907,20P Tope Crank R3 V2 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149197861,Tornillo Hex M6x20 300AC Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7700149203685,Defensa Del CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149274999,Sillín confort 2024 CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149313360,12P Sprocket 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471084,Posapie Derecho CBS 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471091,Accesorios Freno CBS 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471107,Caliper Freno Del CBS 125CR Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471114,Resort Fren Tras CBS 125CR Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471121,Pedal Freno CBS 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471138,Palanca Freno CBS 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149475365,Manubrio sin tapones CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149522885,Calco Manubrio CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149522892,Calco Tapa Lat Izq CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149522908,Calco Tapa Lat Der CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149522915,Calco Tapa Tanq Izq CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149522922,Calco Tapa Tanq Der CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149522939,Calco Rin CR4 V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149524797,Tapa Manubrio CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149524803,Carenaje Tanque Izq CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149524810,Carenaje Tanque Der CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149524827,Tapa Lat Inyectada Der CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149524834,Tapa Lat Inyectada Izq CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149526883,Velocimetro AK150CR4 V2 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149526951,Resorte Freno 125CR4 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7700149546027,Manual CBS CR4 125/150 3*1 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149549943,Direcc Tras Der 150CR4 V2 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149549950,Direcc Tras Izq 150CR4 V2 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149556378,Calco Tanq Izq A CR4 125 V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149556385,Calco Tanq Der A CR4 125 V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149556415,Calco Guardaba A Izq CR4 V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149556422,Calco Guardaba A Der CR4 V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149556439,Calco Cola Izq A CR4  V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149556446,Calco Cola Der A CR4  V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149580335,Motor CGR 125CR4 CBS V7 VIN Mp,1631000002,Materia Prima Motor,203002,Ckd,NEGRO,CRUDO,UND,True
7700149632768,Cable freno 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149639101,Sistema Elect CR4125/150DC Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7701023034777,Torni Hex M6*20*10 Inox CR4 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023034814,Torn Hex M8x25 CR5 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023176828,Suspension Der Cta R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177092,Crank Cto R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177153,Portabandas Tras R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177177,66P Conector Carb R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177184,133P Conector Válvu Gas R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177191,45P Sensor Velocimetro R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177238,133P Soprt Motor Sup Der R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177245,133P Soprt Motor Sup Izq R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177276,30G Agarradera Tras Der R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177283,30G Agarradera Tras Izq R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177306,266P Reflectivo R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177368,Posapie Tras Izq R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177399,40G Sensor Gasolina R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177412,Posapie Tras Der R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177450,43G Cable Clutch R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023177467,64G Cable Acelerador R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023178105,65P Guia Cable Velo Sup R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023178112,65P Guia Cable Chutch R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023178136,66P Guia Inf Mangu Freno R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023178181,66P Soprt Izq Reflet Del R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023178198,66P Soprte DerReflectDel R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023178204,65P Guia Cable Velo Inf R3 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7701023208017,Soporte Motor CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7701023235679,Caucho Sopor Mofle R3 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023235808,Eje gato Central R3 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023235839,Eje Rueda Delantera Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023235846,Eje Tijera 16x291 R3 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023235853,Eje Tijera R3 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023235952,Mang 9×15×86 R3 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023236027,Pin Cotter 2.5×30 Zinc Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023236362,Tornillo Camp M10×55 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023236379,Tornillo Camp M10×60 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023237321,Tuerca Posapie Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023237338,Tuerca Hex M10 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023237536,Tuerca Seguro M14 Pav Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7701023237963,Tuerca Camp M8 Pav Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946049931,Tor Somb HexAcer Inox M6x20 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946157247,Guardabarro Negro CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946261760,50G Puntera Mofle 125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261777,20G Protector Mofle 125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261821,20G Stop 125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261845,66G Direcc Dela Izq 125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261869,66G Direcc Dela Der 125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261968,7G Posap Del Izq Cto 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261982,44G Cubt Posap Tra Izq125CR4Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261999,44G Cubt Posap Tra Der125CR4Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946262095,44G Cubta Guard Tras125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946262118,21G Guard Trasero 125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946329514,Calca Proteccion Tras CR4 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946485678,Pantalla Guardab Tras CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946485685,Brazo Guardab Tras Der CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946485692,Brazo Guardab Tras Izq CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946575515,Caja filtro cta CR4 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575553,6P Monoshock CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575560,Tijera Cta CR4 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575577,40G Deslizador Cadena CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575621,Guardab Tras Int 125 CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575652,Antivibrante CR4 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575669,Antivibrante CR4 2 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575713,Eje Llant tras CR4 2 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946575737,Pin manguera 10mm CR4 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946583381,Cubierta Quilla Der CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946583398,Cubierta Quilla Izq CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946583404,Cubierta Quilla Frontal CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946630443,Buje Tijera Der CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946630450,Buje Tijera Izq CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946631884,Platina Perf Quilla Der CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946631891,Platina En U Quilla Izq CR4 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946745239,20P Carburador CR4 V2 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946745253,133P Switch Freno Tras CR4V2Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946784894,Cargador USB Carga Rapida Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946809085,Mang Gas 4.5x10X220 CR4 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7705946949996,Rueda Delantera Cta CR4 V4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946950008,Rueda Trasera Cta CR4 V4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946983105,Tapa Tanque Int Izq V2 CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946983112,Tapa Tanque Int Der V2 CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149022866,Tapa Lat Izq IML V3 CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149022873,Tapa Lat Der IML V3 CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149196789,Clip Doble Grande 10mm Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7700149286466,Rueda Tras Cta AK150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149286497,Carburador AK150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149286503,Mofle AK150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149286527,Rueda Del Cta AK150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149286602,Set Herramienta AK150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149287487,Direccional Tanq Izq 150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149287494,Direccional Tanq Der 150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149313308,Plat Carenaje Inf AK150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149326278,Sprocket Tras 150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149334624,Calco Info moto 150CR4 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149393058,Tope Crank R3 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471060,Guia Manguera CBS 150CR Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471077,Spte Fren Dis Tra CBS 150CR Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471411,Accesorios Freno CBS 150CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149471435,Pasacable CBS 150CR4 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7700149549967,Tuerca Hex M10x1.25 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7700149556392,Calco Tanq Izq A CR4 150 V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149556408,Calco Tanq Der A CR4 150 V2 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149580342,Motor CGR 150CR4 CBS V3 VIN Mp,1631000002,Materia Prima Motor,203002,Ckd,NEGRO,CRUDO,UND,True
7705946261975,6G Posap Del Der Cto 125CR4 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946729291,Pedal Freno AK150CR4 V2 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946729369,Tijera Cta 162CR4 MP,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7705946767194,Buje Tijera Der CR4 150 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946767200,Buje Tijera Izq CR4 150 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227315,Calco Guardp Izq NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227360,Calco Lat Der Sup NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227377,Calco Lat Izq sup NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227384,Calco Lat Der Inf NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227407,Calco Guardp Der NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227421,Calco Farola Sup Der NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227438,Calco Farola Sup Izq NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227445,Calco Farola Inf Der NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227452,Calco Farola Inf Izq NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149227490,Calco Lat Izq Inf NV110X Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7705946768122,Guardabarro Del PP 110X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO,CRUDO,UND,True
7700149028844,Cinta Protecccion RE Mp,1631000000,Ckd,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
7700149028868,Torni Campana M6x25x10 CLSS MP,1631000009,Partes Pequeñas,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
7700149028899,Clip Seguridad Dos Vías RE Mp,1631000009,Partes Pequeñas,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
7700149037037,Tie-Rap Pin RE Mp,1631000009,Partes Pequeñas,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
7700149037198,Arande Plana Galv M5.5x13x1 Mp,1631000009,Partes Pequeñas,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
7700149037983,Torn Soke Galv M6*18*5 Mp,1631000009,Partes Pequeñas,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
7700149141581,Tuer Camp Segu Galv M8x12x9 MP,1631000009,Partes Pequeñas,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
7700149141611,Torn Butt Galv M5x12x3 CLSS MP,1631000009,Partes Pequeñas,203002,Ckd,AMARILLO BLANCO,CRUDO,UND,True
